,Datetime,GBPUSD,EURUSD
2080,2024-09-11 08:00:00+00:00,1.3083524703979492,1.1047282218933105
2081,2024-09-11 09:00:00+00:00,1.3086093664169312,1.1046061515808105
2082,2024-09-11 10:00:00+00:00,1.308832049369812,1.1052166223526
2083,2024-09-11 11:00:00+00:00,1.3091061115264893,1.1047282218933105
2084,2024-09-11 12:00:00+00:00,1.3063528537750244,1.1020498275756836
2085,2024-09-11 13:00:00+00:00,1.303475022315979,1.1015641689300537
2086,2024-09-11 14:00:00+00:00,1.3014055490493774,1.1013215780258179
2087,2024-09-11 15:00:00+00:00,1.302371621131897,1.1015641689300537
2088,2024-09-11 16:00:00+00:00,1.3036959171295166,1.1019283533096313
2089,2024-09-11 17:00:00+00:00,1.3045804500579834,1.1021713018417358
2090,2024-09-11 18:00:00+00:00,1.3044102191925049,1.1021713018417358
2091,2024-09-11 19:00:00+00:00,1.3044782876968384,1.1020498275756836
2092,2024-09-11 20:00:00+00:00,1.304274082183838,1.1015641689300537
2093,2024-09-11 21:00:00+00:00,1.3044612407684326,1.1016855239868164
2094,2024-09-11 22:00:00+00:00,1.3044272661209106,1.1014429330825806
2095,2024-09-11 23:00:00+00:00,1.3038829565048218,1.1013215780258179
2096,2024-09-12 00:00:00+00:00,1.303508996963501,1.1009578704833984
2097,2024-09-12 01:00:00+00:00,1.3037300109863281,1.1014429330825806
2098,2024-09-12 02:00:00+00:00,1.3037809133529663,1.1013215780258179
2099,2024-09-12 03:00:00+00:00,1.3043761253356934,1.1016855239868164
2100,2024-09-12 04:00:00+00:00,1.3048697710037231,1.1019283533096313
2101,2024-09-12 05:00:00+00:00,1.305483102798462,1.1025358438491821
2102,2024-09-12 06:00:00+00:00,1.3044612407684326,1.1012003421783447
2103,2024-09-12 07:00:00+00:00,1.3038320541381836,1.101078987121582
2104,2024-09-12 08:00:00+00:00,1.3047846555709839,1.1019283533096313
2105,2024-09-12 09:00:00+00:00,1.305159330368042,1.1018069982528687
2106,2024-09-12 10:00:00+00:00,1.3053466081619263,1.1025358438491821
2107,2024-09-12 11:00:00+00:00,1.3038488626480103,1.1016855239868164
2108,2024-09-12 12:00:00+00:00,1.3054488897323608,1.1027790307998657
2109,2024-09-12 13:00:00+00:00,1.305841088294983,1.1039965152740479
2110,2024-09-12 14:00:00+00:00,1.3080273866653442,1.1043622493743896
2111,2024-09-12 15:00:00+00:00,1.3080958127975464,1.1043622493743896
2112,2024-09-12 16:00:00+00:00,1.3092775344848633,1.1049723625183105
2113,2024-09-12 17:00:00+00:00,1.3098949193954468,1.1059499979019165
2114,2024-09-12 18:00:00+00:00,1.310461401939392,1.1065618991851807
2115,2024-09-12 19:00:00+00:00,1.311785101890564,1.1072970628738403
2116,2024-09-12 20:00:00+00:00,1.3125426769256592,1.1077877283096313
2117,2024-09-12 21:00:00+00:00,1.3125253915786743,1.1076650619506836
2118,2024-09-12 22:00:00+00:00,1.3125942945480347,1.1075423955917358
2119,2024-09-12 23:00:00+00:00,1.313232183456421,1.1081559658050537
2120,2024-09-13 00:00:00+00:00,1.3145960569381714,1.1090162992477417
